date,state,cases,deaths
2/6/21,New Mexico,177214,3388
2/6/21,New York,1470558,44210
2/6/21,North Carolina,792618,9962
2/6/21,North Dakota,98131,1453
2/6/21,Northern Mariana Islands,133,2
2/6/21,Ohio,918079,11652
2/6/21,Oklahoma,401780,3761
2/6/21,Oregon,146741,2032
2/6/21,Pennsylvania,871435,22422
2/6/21,Puerto Rico,128970,1872
2/6/21,Rhode Island,117891,2212
2/6/21,South Carolina,462981,7611
2/6/21,South Dakota,109132,1804
2/6/21,Tennessee,727428,10365
2/6/21,Texas,2484782,39330
2/6/21,Utah,353700,1733
2/6/21,Vermont,12766,182
2/6/21,Virgin Islands,2449,24
2/6/21,Virginia,526176,6773
2/6/21,Washington,323748,4527
2/6/21,West Virginia,124190,2119
2/6/21,Wisconsin,600016,6615
2/6/21,Wyoming,52618,624
2/7/21,Alabama,472423,8515
2/7/21,Alaska,54880,269
2/7/21,Arizona,780872,14051
2/7/21,Arkansas,306736,5076
2/7/21,California,3417563,44152
2/7/21,Colorado,407701,5828
2/7/21,Connecticut,259372,7214
2/7/21,Delaware,80594,1208
2/7/21,District of Columbia,38035,952
2/7/21,Florida,1777975,27695
2/7/21,Georgia,917063,14642
2/7/21,Guam,8618,130
2/7/21,Hawaii,26398,415
2/7/21,Idaho,165259,1769
2/7/21,Illinois,1148947,21738
2/7/21,Indiana,642865,11817
2/7/21,Iowa,324590,5108
2/7/21,Kansas,284560,4101
2/7/21,Kentucky,381271,4224
2/7/21,Louisiana,411812,9119
2/7/21,Maine,41218,635
2/7/21,Maryland,363829,7349
2/7/21,Massachusetts,543934,14999
2/7/21,Michigan,619515,15843
2/7/21,Minnesota,468186,6367
2/7/21,Mississippi,281678,6269
2/7/21,Missouri,508990,7562
2/7/21,Montana,95813,1315
2/7/21,Nebraska,194707,2081
2/7/21,Nevada,284137,4521
2/7/21,New Hampshire,68379,1104
2/7/21,New Jersey,722166,21989
2/7/21,New Mexico,177556,3401
2/7/21,New York,1480481,44387
2/7/21,North Carolina,796986,10017
2/7/21,North Dakota,98180,1453
2/7/21,Northern Mariana Islands,133,2
2/7/21,Ohio,920217,11659
2/7/21,Oklahoma,403954,3813
2/7/21,Oregon,147122,2034
2/7/21,Pennsylvania,875557,22493
2/7/21,Puerto Rico,129454,1883
2/7/21,Rhode Island,117891,2212
2/7/21,South Carolina,466373,7651
2/7/21,South Dakota,109229,1809
2/7/21,Tennessee,729389,10370
2/7/21,Texas,2492317,39490
2/7/21,Utah,354608,1736
2/7/21,Vermont,12900,183
2/7/21,Virgin Islands,2466,24
2/7/21,Virginia,529125,6778
2/7/21,Washington,323947,4531
2/7/21,West Virginia,124708,2129
2/7/21,Wisconsin,600782,6617
2/7/21,Wyoming,52627,624
2/8/21,Alabama,473348,8523
2/8/21,Alaska,55374,269
2/8/21,Arizona,783229,14055
2/8/21,Arkansas,307373,5106
2/8/21,California,3431179,44440
2/8/21,Colorado,408793,5832
2/8/21,Connecticut,263739,7282
2/8/21,Delaware,80931,1208
2/8/21,District of Columbia,38136,956
2/8/21,Florida,1783712,27814
2/8/21,Georgia,919778,14679
2/8/21,Guam,8633,131
2/8/21,Hawaii,26428,415
2/8/21,Idaho,165826,1778
2/8/21,Illinois,1150869,21779
2/8/21,Indiana,643898,11875
2/8/21,Iowa,325219,5110
2/8/21,Kansas,286026,4197
2/8/21,Kentucky,382743,4276
2/8/21,Louisiana,412989,9142
2/8/21,Maine,41419,636
2/8/21,Maryland,364732,7372
2/8/21,Massachusetts,545303,15054
2/8/21,Michigan,621737,15854
2/8/21,Minnesota,468750,6370
2/8/21,Mississippi,282313,6270
2/8/21,Missouri,510376,7578
2/8/21,Montana,95993,1315
2/8/21,Nebraska,194957,2092
2/8/21,Nevada,284679,4524
2/8/21,New Hampshire,68499,1106
2/8/21,New Jersey,724727,22011
2/8/21,New Mexico,177867,3414
2/8/21,New York,1489453,44512
2/8/21,North Carolina,799879,10030
2/8/21,North Dakota,98210,1454
2/8/21,Northern Mariana Islands,133,2
2/8/21,Ohio,922143,11695
2/8/21,Oklahoma,404994,3817
2/8/21,Oregon,147419,2043
2/8/21,Pennsylvania,878679,22497
2/8/21,Puerto Rico,129776,1888
2/8/21,Rhode Island,119104,2236
2/8/21,South Carolina,468403,7690
2/8/21,South Dakota,109283,1809
2/8/21,Tennessee,731454,10465
2/8/21,Texas,2503200,39655
2/8/21,Utah,355122,1739
2/8/21,Vermont,13046,183
2/8/21,Virgin Islands,2466,24
2/8/21,Virginia,530825,6820
2/8/21,Washington,326625,4540
2/8/21,West Virginia,125106,2131
2/8/21,Wisconsin,601391,6619
2/8/21,Wyoming,52784,624
2/9/21,Alabama,474666,8579
2/9/21,Alaska,55500,269
2/9/21,Arizona,788540,14317
2/9/21,Arkansas,308848,5148
2/9/21,California,3441692,44973
2/9/21,Colorado,409652,5842
2/9/21,Connecticut,264608,7298
2/9/21,Delaware,81210,1221
2/9/21,District of Columbia,38281,961
2/9/21,Florida,1790735,28047
2/9/21,Georgia,923544,14849
2/9/21,Guam,8642,131
2/9/21,Hawaii,26456,415
2/9/21,Idaho,166241,1782
2/9/21,Illinois,1152942,21802
2/9/21,Indiana,645034,11942
2/9/21,Iowa,326150,5145
2/9/21,Kansas,286066,4197
2/9/21,Kentucky,384958,4304
2/9/21,Louisiana,414354,9162
2/9/21,Maine,41630,639
2/9/21,Maryland,365708,7413
2/9/21,Massachusetts,546896,15124
2/9/21,Michigan,622586,15914
2/9/21,Minnesota,469322,6376
2/9/21,Mississippi,282969,6342
2/9/21,Missouri,511167,7589
2/9/21,Montana,96371,1316
2/9/21,Nebraska,195327,2100
2/9/21,Nevada,285178,4565
2/9/21,New Hampshire,68918,1109
2/9/21,New Jersey,728304,22103
2/9/21,New Mexico,178280,3432
2/9/21,New York,1497732,44683
2/9/21,North Carolina,803935,10088
2/9/21,North Dakota,98205,1457
2/9/21,Northern Mariana Islands,133,2
2/9/21,Ohio,925350,11793
2/9/21,Oklahoma,406064,3870
2/9/21,Oregon,147932,2050
2/9/21,Pennsylvania,883005,22656
2/9/21,Puerto Rico,130017,1893
2/9/21,Rhode Island,119434,2248
2/9/21,South Carolina,470311,7693
2/9/21,South Dakota,109405,1809
2/9/21,Tennessee,732979,10528
2/9/21,Texas,2516432,39973
2/9/21,Utah,356040,1748
2/9/21,Vermont,13105,186
2/9/21,Virgin Islands,2485,24
2/9/21,Virginia,534116,6898
2/9/21,Washington,327397,4635
2/9/21,West Virginia,125522,2150
2/9/21,Wisconsin,602256,6669
2/9/21,Wyoming,52830,647
2/10/21,Alabama,476067,8888
2/10/21,Alaska,55701,269
2/10/21,Arizona,790271,14507
2/10/21,Arkansas,309940,5174
2/10/21,California,3450284,45436
2/10/21,Colorado,410384,5868
2/10/21,Connecticut,265496,7326
2/10/21,Delaware,81461,1245
2/10/21,District of Columbia,38348,965
2/10/21,Florida,1798272,28207
2/10/21,Georgia,926947,14966
2/10/21,Guam,8652,131
2/10/21,Hawaii,26507,420
2/10/21,Idaho,166656,1793
2/10/21,Illinois,1155802,21869
2/10/21,Indiana,646476,12001
2/10/21,Iowa,327061,5174
2/10/21,Kansas,287914,4303
2/10/21,Kentucky,387043,4339
2/10/21,Louisiana,414687,9212
2/10/21,Maine,41883,641
2/10/21,Maryland,366845,7446
2/10/21,Massachusetts,548946,15207
2/10/21,Michigan,623920,15929
2/10/21,Minnesota,469973,6387
2/10/21,Mississippi,283753,6367
2/10/21,Missouri,512440,7606
2/10/21,Montana,96678,1321
2/10/21,Nebraska,195828,2109
2/10/21,Nevada,285869,4585
2/10/21,New Hampshire,69247,1116
2/10/21,New Jersey,732674,22191
2/10/21,New Mexico,178790,3463
2/10/21,New York,1504316,44851
2/10/21,North Carolina,807554,10226
2/10/21,North Dakota,98244,1459
2/10/21,Northern Mariana Islands,133,2
2/10/21,Ohio,928631,11856
2/10/21,Oklahoma,407724,3900
2/10/21,Oregon,148475,2060
2/10/21,Pennsylvania,886115,22795
2/10/21,Puerto Rico,130109,1897
2/10/21,Rhode Island,119893,2259
2/10/21,South Carolina,473140,7742
2/10/21,South Dakota,109580,1815
2/10/21,Tennessee,735597,10626
2/10/21,Texas,2529516,40297
2/10/21,Utah,357339,1766
2/10/21,Vermont,13122,187
2/10/21,Virgin Islands,2485,24
2/10/21,Virginia,537319,6932
2/10/21,Washington,328246,4675
2/10/21,West Virginia,125951,2175
2/10/21,Wisconsin,603257,6708
2/10/21,Wyoming,52874,647
2/11/21,Alabama,477570,9021
2/11/21,Alaska,55850,269
2/11/21,Arizona,792695,14690
2/11/21,Arkansas,311043,5199
2/11/21,California,3460901,45976
2/11/21,Colorado,411997,5881
2/11/21,Connecticut,266499,7354
2/11/21,Delaware,81875,1262
2/11/21,District of Columbia,38533,973
2/11/21,Florida,1806797,28381
2/11/21,Georgia,931043,15050
2/11/21,Guam,8655,131
2/11/21,Hawaii,26591,421
2/11/21,Idaho,167026,1793
2/11/21,Illinois,1158595,21985
2/11/21,Indiana,648183,12027
2/11/21,Iowa,327432,5196
2/11/21,Kansas,288003,4303
2/11/21,Kentucky,388867,4375
2/11/21,Louisiana,417415,9239
2/11/21,Maine,42058,641
2/11/21,Maryland,368044,7467
2/11/21,Massachusetts,551396,15269
2/11/21,Michigan,625389,16009
2/11/21,Minnesota,470871,6411
2/11/21,Mississippi,284664,6390
2/11/21,Missouri,513568,7798
2/11/21,Montana,96938,1322
2/11/21,Nebraska,196172,2117
2/11/21,Nevada,286514,4640
2/11/21,New Hampshire,69612,1117
2/11/21,New Jersey,736330,22329
2/11/21,New Mexico,179323,3481
2/11/21,New York,1514327,44992
2/11/21,North Carolina,812155,10336
2/11/21,North Dakota,98383,1460
2/11/21,Northern Mariana Islands,133,2
2/11/21,Ohio,931437,12577
2/11/21,Oklahoma,409401,3948
2/11/21,Oregon,149082,2067
2/11/21,Pennsylvania,890100,22908
2/11/21,Puerto Rico,130251,1902
2/11/21,Rhode Island,120381,2274
2/11/21,South Carolina,476287,7837
2/11/21,South Dakota,109859,1829
2/11/21,Tennessee,737833,10721
2/11/21,Texas,2541392,40661
2/11/21,Utah,358581,1776
2/11/21,Vermont,13249,188
2/11/21,Virgin Islands,2505,25
2/11/21,Virginia,541018,6958
2/11/21,Washington,329170,4701
2/11/21,West Virginia,126420,2187
2/11/21,Wisconsin,604683,6725
2/11/21,Wyoming,52979,647
2/12/21,Alabama,478667,9180
2/12/21,Alaska,56008,271
2/12/21,Arizona,794224,14843
2/12/21,Arkansas,311608,5212
2/12/21,California,3470426,46435
2/12/21,Colorado,414171,5893
2/12/21,Connecticut,267337,7381
2/12/21,Delaware,82263,1269
2/12/21,District of Columbia,38670,976
2/12/21,Florida,1814414,28564
2/12/21,Georgia,934874,15239
2/12/21,Guam,8658,131
2/12/21,Hawaii,26672,422
2/12/21,Idaho,167350,1801
2/12/21,Illinois,1161206,22027
2/12/21,Indiana,649610,12117
2/12/21,Iowa,328565,5223
2/12/21,Kansas,289210,4364
2/12/21,Kentucky,390634,4420
2/12/21,Louisiana,418585,9276
2/12/21,Maine,42259,643
2/12/21,Maryland,369156,7503
2/12/21,Massachusetts,553812,15358
2/12/21,Michigan,626793,16018
2/12/21,Minnesota,471919,6430
2/12/21,Mississippi,285648,6429
2/12/21,Missouri,514627,7840
2/12/21,Montana,97159,1325
2/12/21,Nebraska,196616,2124
2/12/21,Nevada,287091,4668
2/12/21,New Hampshire,70072,1126
2/12/21,New Jersey,740062,22393
2/12/21,New Mexico,179724,3504
2/12/21,New York,1523042,45138
2/12/21,North Carolina,816212,10408
2/12/21,North Dakota,98496,1461
2/12/21,Northern Mariana Islands,134,2
2/12/21,Ohio,934742,15136
2/12/21,Oklahoma,410818,3959
2/12/21,Oregon,149576,2109
2/12/21,Pennsylvania,893359,23007
2/12/21,Puerto Rico,130539,1907
2/12/21,Rhode Island,120821,2290
2/12/21,South Carolina,480157,7894
2/12/21,South Dakota,110068,1831
2/12/21,Tennessee,739996,10802
2/12/21,Texas,2553677,41063
2/12/21,Utah,359641,1786
2/12/21,Vermont,13415,189
2/12/21,Virgin Islands,2525,25
2/12/21,Virginia,544209,6966
2/12/21,Washington,330427,4739
2/12/21,West Virginia,126887,2200
2/12/21,Wisconsin,605785,6737
2/12/21,Wyoming,53086,647
2/13/21,Alabama,479856,9242
2/13/21,Alaska,56008,271
2/13/21,Arizona,796094,14957
2/13/21,Arkansas,312562,5252
2/13/21,California,3479586,46865
2/13/21,Colorado,415261,5913
2/13/21,Connecticut,267337,7381
2/13/21,Delaware,82672,1282
2/13/21,District of Columbia,38796,979
2/13/21,Florida,1821929,28682
2/13/21,Georgia,938577,15377
2/13/21,Guam,8661,131
2/13/21,Hawaii,26729,422
2/13/21,Idaho,167566,1805
2/13/21,Illinois,1163232,22087
2/13/21,Indiana,650842,12149
2/13/21,Iowa,329039,5236
2/13/21,Kansas,289210,4364
2/13/21,Kentucky,391449,4441
2/13/21,Louisiana,418585,9276
2/13/21,Maine,42419,647
2/13/21,Maryland,370316,7536
2/13/21,Massachusetts,555895,15424
2/13/21,Michigan,628145,16108
2/13/21,Minnesota,472859,6437
2/13/21,Mississippi,286343,6461
2/13/21,Missouri,515162,7870
2/13/21,Montana,97338,1328
2/13/21,Nebraska,197449,2123
2/13/21,Nevada,287874,4695
2/13/21,New Hampshire,70505,1130
2/13/21,New Jersey,743819,22440
2/13/21,New Mexico,180289,3518
2/13/21,New York,1531797,45295
2/13/21,North Carolina,819751,10482
2/13/21,North Dakota,98581,1461
2/13/21,Northern Mariana Islands,134,2
2/13/21,Ohio,937541,16340
2/13/21,Oklahoma,412276,3994
2/13/21,Oregon,150034,2137
2/13/21,Pennsylvania,897038,23114
2/13/21,Puerto Rico,130928,1915
2/13/21,Rhode Island,120821,2290
2/13/21,South Carolina,483140,7911
2/13/21,South Dakota,110205,1838
2/13/21,Tennessee,741816,10811
2/13/21,Texas,2561684,41320
2/13/21,Utah,360642,1790
2/13/21,Vermont,13561,189
2/13/21,Virgin Islands,2525,25
2/13/21,Virginia,547424,6996
2/13/21,Washington,331033,4739
2/13/21,West Virginia,127282,2201
2/13/21,Wisconsin,606651,6747
2/13/21,Wyoming,53086,647
2/14/21,Alabama,480931,9242
2/14/21,Alaska,56008,271
2/14/21,Arizona,797537,14978
2/14/21,Arkansas,313028,5265
2/14/21,California,3485533,47055
2/14/21,Colorado,415857,5921
2/14/21,Connecticut,267337,7381
2/14/21,Delaware,83003,1283
2/14/21,District of Columbia,38918,979
2/14/21,Florida,1827365,28778
2/14/21,Georgia,940451,15397
2/14/21,Guam,8664,131
2/14/21,Hawaii,26772,423
2/14/21,Idaho,167566,1805
2/14/21,Illinois,1164743,22121
2/14/21,Indiana,652060,12173
2/14/21,Iowa,329258,5236
2/14/21,Kansas,289225,4364
2/14/21,Kentucky,392990,4447
2/14/21,Louisiana,419891,9292
2/14/21,Maine,42529,649
2/14/21,Maryland,371163,7554
2/14/21,Massachusetts,557777,15484
2/14/21,Michigan,628199,16108
2/14/21,Minnesota,473635,6444
2/14/21,Mississippi,287436,6462
2/14/21,Missouri,515507,7875
2/14/21,Montana,97425,1328
2/14/21,Nebraska,197658,2123
2/14/21,Nevada,288483,4709
2/14/21,New Hampshire,70785,1133
2/14/21,New Jersey,745987,22454
2/14/21,New Mexico,180571,3531
2/14/21,New York,1540127,45431
2/14/21,North Carolina,822542,10524
2/14/21,North Dakota,98627,1461
2/14/21,Northern Mariana Islands,134,2
2/14/21,Ohio,939350,16346
2/14/21,Oklahoma,413542,4024
2/14/21,Oregon,150281,2137
2/14/21,Pennsylvania,899474,23136
2/14/21,Puerto Rico,131224,1919
2/14/21,Rhode Island,120821,2290
2/14/21,South Carolina,487293,7998
2/14/21,South Dakota,110315,1844
2/14/21,Tennessee,743266,10842
2/14/21,Texas,2566191,41440
2/14/21,Utah,361353,1794
2/14/21,Vermont,13677,189
2/14/21,Virgin Islands,2525,25
2/14/21,Virginia,549999,7012
2/14/21,Washington,331164,4739
2/14/21,West Virginia,127588,2210
2/14/21,Wisconsin,607213,6748
2/14/21,Wyoming,53136,647
2/15/21,Alabama,481605,9244
2/15/21,Alaska,56008,271
2/15/21,Arizona,798845,14978
2/15/21,Arkansas,313348,5275
2/15/21,California,3490542,47115
2/15/21,Colorado,416905,5924
2/15/21,Connecticut,270242,7447
2/15/21,Delaware,83239,1283
2/15/21,District of Columbia,39001,980
2/15/21,Florida,1830980,28933
2/15/21,Georgia,942484,15451
2/15/21,Guam,8668,131
2/15/21,Hawaii,26803,423
2/15/21,Idaho,167566,1805
2/15/21,Illinois,1166098,22166
2/15/21,Indiana,652836,12191
2/15/21,Iowa,329726,5237
2/15/21,Kansas,290510,4406
2/15/21,Kentucky,393775,4464
2/15/21,Louisiana,420394,9325
2/15/21,Maine,42677,649
2/15/21,Maryland,371885,7580
2/15/21,Massachusetts,559350,15517
2/15/21,Michigan,629490,16119
2/15/21,Minnesota,474237,6446
2/15/21,Mississippi,287980,6464
2/15/21,Missouri,515870,7879
2/15/21,Montana,97575,1329
2/15/21,Nebraska,197761,2124
2/15/21,Nevada,288764,4722
2/15/21,New Hampshire,71017,1135
2/15/21,New Jersey,747432,22466
2/15/21,New Mexico,180761,3540
2/15/21,New York,1546665,45552
2/15/21,North Carolina,825692,10545
2/15/21,North Dakota,98673,1461
2/15/21,Northern Mariana Islands,134,2
2/15/21,Ohio,941265,16394
2/15/21,Oklahoma,414272,4041
2/15/21,Oregon,150464,2137
2/15/21,Pennsylvania,901245,23157
2/15/21,Puerto Rico,131452,1920
2/15/21,Rhode Island,121787,2334
2/15/21,South Carolina,489018,8034
2/15/21,South Dakota,110376,1844
2/15/21,Tennessee,745150,10846
2/15/21,Texas,2569113,41484
2/15/21,Utah,361815,1796
2/15/21,Vermont,13862,190
2/15/21,Virgin Islands,2542,25
2/15/21,Virginia,551538,7016
2/15/21,Washington,331305,4739
2/15/21,West Virginia,127889,2212
2/15/21,Wisconsin,607639,6753
2/15/21,Wyoming,53136,647
2/16/21,Alabama,482488,9257
2/16/21,Alaska,56504,276
2/16/21,Arizona,799944,14981
2/16/21,Arkansas,313525,5287
2/16/21,California,3499336,47446
2/16/21,Colorado,417688,5932
2/16/21,Connecticut,270822,7449
2/16/21,Delaware,83369,1291
2/16/21,District of Columbia,39131,982
2/16/21,Florida,1837277,29153
2/16/21,Georgia,945339,15691
2/16/21,Guam,8670,131
2/16/21,Hawaii,26819,423
2/16/21,Idaho,168097,1808
2/16/21,Illinois,1167889,22199
2/16/21,Indiana,653713,12231
2/16/21,Iowa,330318,5263
2/16/21,Kansas,290556,4406
2/16/21,Kentucky,394829,4491
2/16/21,Louisiana,420394,9325
2/16/21,Maine,42768,651
2/16/21,Maryland,372403,7612
2/16/21,Massachusetts,560576,15567
2/16/21,Michigan,630605,16138
2/16/21,Minnesota,474689,6448
2/16/21,Mississippi,288714,6501
2/16/21,Missouri,516710,7888
2/16/21,Montana,97759,1332
2/16/21,Nebraska,197904,2128
2/16/21,Nevada,289094,4736
2/16/21,New Hampshire,71215,1136
2/16/21,New Jersey,751065,22497
2/16/21,New Mexico,181061,3552
2/16/21,New York,1553374,45683
2/16/21,North Carolina,827985,10611
2/16/21,North Dakota,98811,1461
2/16/21,Northern Mariana Islands,134,2
2/16/21,Ohio,943291,16453
2/16/21,Oklahoma,414780,4061
2/16/21,Oregon,150875,2138
2/16/21,Pennsylvania,904203,23166
2/16/21,Puerto Rico,131932,1924
2/16/21,Rhode Island,122072,2344
2/16/21,South Carolina,490453,8055
2/16/21,South Dakota,110593,1844
2/16/21,Tennessee,746183,10862
2/16/21,Texas,2572743,41546
2/16/21,Utah,362406,1797
2/16/21,Vermont,13917,191
2/16/21,Virgin Islands,2542,25
2/16/21,Virginia,553308,7037
2/16/21,Washington,333185,4777
2/16/21,West Virginia,128117,2216
2/16/21,Wisconsin,608420,6792
2/16/21,Wyoming,53351,662
2/17/21,Alabama,483167,9346
2/17/21,Alaska,56559,277
2/17/21,Arizona,801741,15084
2/17/21,Arkansas,314192,5313
2/17/21,California,3505610,47902
2/17/21,Colorado,418822,5945
2/17/21,Connecticut,271356,7476
2/17/21,Delaware,83581,1316
2/17/21,District of Columbia,39180,985
2/17/21,Florida,1844619,29310
2/17/21,Georgia,948719,15779
2/17/21,Guam,8672,131
2/17/21,Hawaii,26846,424
2/17/21,Idaho,168503,1819
2/17/21,Illinois,1169747,22224
2/17/21,Indiana,654636,12250
2/17/21,Iowa,330906,5306
2/17/21,Kansas,291868,4521
2/17/21,Kentucky,395766,4511
2/17/21,Louisiana,421018,9391
2/17/21,Maine,42872,654
2/17/21,Maryland,373161,7630
2/17/21,Massachusetts,561936,15623
2/17/21,Michigan,631932,16151
2/17/21,Minnesota,475447,6458
2/17/21,Mississippi,289398,6524
2/17/21,Missouri,517798,7929
2/17/21,Montana,97995,1335
2/17/21,Nebraska,198215,2146
2/17/21,Nevada,289465,4776
2/17/21,New Hampshire,71965,1148
2/17/21,New Jersey,755174,22589
2/17/21,New Mexico,181332,3564
2/17/21,New York,1559299,45807
2/17/21,North Carolina,830932,10712
2/17/21,North Dakota,98931,1461
2/17/21,Northern Mariana Islands,135,2
2/17/21,Ohio,945107,16513
2/17/21,Oklahoma,415858,4089
2/17/21,Oregon,151257,2149
2/17/21,Pennsylvania,907736,23360
2/17/21,Puerto Rico,132043,1930
2/17/21,Rhode Island,122440,2352
2/17/21,South Carolina,492369,8117
2/17/21,South Dakota,110685,1844
2/17/21,Tennessee,747117,10892
2/17/21,Texas,2577230,41650
2/17/21,Utah,363306,1806
2/17/21,Vermont,13996,191
2/17/21,Virgin Islands,2545,25
2/17/21,Virginia,555592,7075
2/17/21,Washington,334284,4824
2/17/21,West Virginia,128405,2225
2/17/21,Wisconsin,609192,6803
2/17/21,Wyoming,53450,662
2/18/21,Alabama,484365,9424
2/18/21,Alaska,56768,277
2/18/21,Arizona,803158,15294
2/18/21,Arkansas,314445,5323
2/18/21,California,3513458,48334
2/18/21,Colorado,420094,5966
2/18/21,Connecticut,271903,7496
2/18/21,Delaware,83852,1326
2/18/21,District of Columbia,39301,992
2/18/21,Florida,1849736,29473
2/18/21,Georgia,952133,15906
2/18/21,Guam,8674,131
2/18/21,Hawaii,26906,425
2/18/21,Idaho,168783,1828
2/18/21,Illinois,1171687,22297
2/18/21,Indiana,655396,12281
2/18/21,Iowa,331502,5321
2/18/21,Kansas,291962,4526
2/18/21,Kentucky,396800,4539
2/18/21,Louisiana,421846,9406
2/18/21,Maine,43090,655
2/18/21,Maryland,374148,7661
2/18/21,Massachusetts,563976,15686
2/18/21,Michigan,633131,16243
2/18/21,Minnesota,476360,6472
2/18/21,Mississippi,289532,6531
2/18/21,Missouri,518605,8087
2/18/21,Montana,98211,1338
2/18/21,Nebraska,198481,2151
2/18/21,Nevada,289962,4807
2/18/21,New Hampshire,72399,1150
2/18/21,New Jersey,758450,22721
2/18/21,New Mexico,181739,3582
2/18/21,New York,1568881,45957
2/18/21,North Carolina,834923,10804
2/18/21,North Dakota,99064,1465
2/18/21,Northern Mariana Islands,135,2
2/18/21,Ohio,947389,16611
2/18/21,Oklahoma,416476,4112
2/18/21,Oregon,151713,2155
2/18/21,Pennsylvania,911033,23452
2/18/21,Puerto Rico,132121,1940
2/18/21,Rhode Island,122859,2367
2/18/21,South Carolina,495044,8155
2/18/21,South Dakota,110871,1847
2/18/21,Tennessee,748207,10964
2/18/21,Texas,2579584,41764
2/18/21,Utah,364457,1813
2/18/21,Vermont,14149,193
2/18/21,Virgin Islands,2558,25
2/18/21,Virginia,557896,7090
2/18/21,Washington,335338,4868
2/18/21,West Virginia,128760,2236
2/18/21,Wisconsin,610056,6820
2/18/21,Wyoming,53531,662
2/19/21,Alabama,485212,9573
2/19/21,Alaska,56979,278
2/19/21,Arizona,805037,15439
2/19/21,Arkansas,314713,5336
2/19/21,California,3521349,48794
2/19/21,Colorado,421327,5980
2/19/21,Connecticut,273101,7523
2/19/21,Delaware,84181,1343
2/19/21,District of Columbia,39461,993
2/19/21,Florida,1856419,29691
2/19/21,Georgia,955724,16110
2/19/21,Guam,8684,131
2/19/21,Hawaii,26962,427
2/19/21,Idaho,169084,1829
2/19/21,Illinois,1173897,22368
2/19/21,Indiana,656433,12325
2/19/21,Iowa,331747,5336
2/19/21,Kansas,293869,4614
2/19/21,Kentucky,398665,4562
2/19/21,Louisiana,422287,9440
2/19/21,Maine,43224,656
2/19/21,Maryland,375156,7677
2/19/21,Massachusetts,565794,15726
2/19/21,Michigan,634539,16265
2/19/21,Minnesota,477355,6480
2/19/21,Mississippi,289892,6534
2/19/21,Missouri,519441,8140
2/19/21,Montana,98465,1340
2/19/21,Nebraska,198949,2167
2/19/21,Nevada,290399,4838
2/19/21,New Hampshire,72767,1152
2/19/21,New Jersey,761496,22784
2/19/21,New Mexico,182050,3601
2/19/21,New York,1577454,46119
2/19/21,North Carolina,838126,10863
2/19/21,North Dakota,99183,1465
2/19/21,Northern Mariana Islands,135,2
2/19/21,Ohio,949695,16693
2/19/21,Oklahoma,417345,4132
2/19/21,Oregon,152190,2155
2/19/21,Pennsylvania,913825,23529
2/19/21,Puerto Rico,132239,1947
2/19/21,Rhode Island,123145,2376
2/19/21,South Carolina,497937,8213
2/19/21,South Dakota,111018,1853
2/19/21,Tennessee,749512,10971
2/19/21,Texas,2585482,42000
2/19/21,Utah,365314,1834
2/19/21,Vermont,14251,193
2/19/21,Virgin Islands,2575,25
2/19/21,Virginia,559930,7098
2/19/21,Washington,336184,4886
2/19/21,West Virginia,129055,2248
2/19/21,Wisconsin,610974,6856
2/19/21,Wyoming,53683,662
2/20/21,Alabama,485986,9590
2/20/21,Alaska,56979,278
2/20/21,Arizona,807163,15480
2/20/21,Arkansas,315230,5348
2/20/21,California,3527411,49111
2/20/21,Colorado,422240,5984
2/20/21,Connecticut,273101,7523
2/20/21,Delaware,84531,1366
2/20/21,District of Columbia,39553,994
2/20/21,Florida,1863699,29812
2/20/21,Georgia,958998,16233
2/20/21,Guam,8685,131
2/20/21,Hawaii,27011,427
2/20/21,Idaho,169229,1829
2/20/21,Illinois,1175781,22426
2/20/21,Indiana,657848,12336
2/20/21,Iowa,332225,5336
2/20/21,Kansas,294010,4614
2/20/21,Kentucky,400011,4585
2/20/21,Louisiana,422287,9440
2/20/21,Maine,43367,658
2/20/21,Maryland,375919,7697
2/20/21,Massachusetts,567764,15779
2/20/21,Michigan,635359,16332
2/20/21,Minnesota,478225,6491
2/20/21,Mississippi,290242,6553
2/20/21,Missouri,519922,8151
2/20/21,Montana,98681,1342
2/20/21,Nebraska,199162,2169
2/20/21,Nevada,290742,4870
2/20/21,New Hampshire,73161,1153
2/20/21,New Jersey,764374,22834
2/20/21,New Mexico,182475,3612
2/20/21,New York,1585692,46233
2/20/21,North Carolina,841315,10930
2/20/21,North Dakota,99258,1467
2/20/21,Northern Mariana Islands,135,2
2/20/21,Ohio,952306,16749
2/20/21,Oklahoma,418318,4155
2/20/21,Oregon,152711,2159
2/20/21,Pennsylvania,916378,23615
2/20/21,Puerto Rico,132450,1957
2/20/21,Rhode Island,123145,2376
2/20/21,South Carolina,501277,8256
2/20/21,South Dakota,111165,1859
2/20/21,Tennessee,750628,11022
2/20/21,Texas,2590989,42202
2/20/21,Utah,366091,1842
2/20/21,Vermont,14359,196
2/20/21,Virgin Islands,2575,25
2/20/21,Virginia,561812,7197
2/20/21,Washington,336819,4886
2/20/21,West Virginia,129364,2254
2/20/21,Wisconsin,611789,6875
2/20/21,Wyoming,53683,662
2/21/21,Alabama,486843,9592
2/21/21,Alaska,56979,278
2/21/21,Arizona,808247,15505
2/21/21,Arkansas,315514,5357
2/21/21,California,3532057,49340
2/21/21,Colorado,423208,5989
